"","city","state","long","lat","value"
"2809","San Carlos","CA",-122.256666666667,37.5033333333333,3
"2810","San Clemente","CA",-117.615714285714,33.4485714285714,7
"2811","San Diego","CA",-117.146956521739,32.7971014492754,138
"2812","San Dimas","CA",-117.815,34.1075,4
"2813","San Fernando","CA",-118.44,34.28,1
"2814","San Francisco","CA",-122.416555555556,37.776,90
"2815","San Francisco Intl A","CA",-122.4,37.62,1
"2816","San Gabriel","CA",-118.07,34.12,1
"2817","San Jacinto","CA",-116.99,33.785,2
"2818","San Jose","CA",-121.882470588235,37.3124705882353,85
"2819","San Juan Capistrano","CA",-117.656666666667,33.5,3
"2820","San Leandro","CA",-122.143333333333,37.71,6
"2821","San Lorenzo","CA",-122.13,37.69,1
"2822","San Luis Obispo","CA",-120.663,35.273,10
"2823","San Marcos","CA",-117.176363636364,33.1327272727273,11
"2824","San Marcos","TX",-97.96,29.864,5
"2825","San Marino","CA",-118.11,34.12,1
"2826","San Mateo","CA",-122.303076923077,37.5461538461538,13
"2827","San Pablo","CA",-122.333333333333,37.96,3
"2828","San Pedro","CA",-118.3,33.74,6
"2829","San Rafael","CA",-122.527142857143,37.9785714285714,7
"2830","San Ramon","CA",-121.957777777778,37.7644444444444,9
"2831","San Ysidro","CA",-117.04,32.54,1
"2832","Sand City","CA",-121.84,36.62,2
"2833","Sand Springs","OK",-96.11,36.13,1
"2834","Sandiego","CA",-117.07,33.02,1
"2835","Sandpoint","ID",-116.55,48.275,2
"2836","Sandusky","OH",-82.6766666666667,41.42,3
"2837","Sandy","OR",-122.283333333333,45.4,3
"2838","Sandy","UT",-111.876666666667,40.57,6
"2839","Sandy Springs","GA",-84.38,33.91,2
"2840","Sanford","FL",-81.285,28.79,2
"2841","Sanford","NC",-79.14,35.45,1
"2842","Sanger","CA",-119.56,36.71,1
"2843","Santa Ana","CA",-117.870526315789,33.7268421052632,19
"2844","Santa Barbara","CA",-119.708,34.422,10
"2845","Santa Clara","CA",-121.959333333333,37.3513333333333,15
"2846","Santa Clarita","CA",-118.514285714286,34.4185714285714,14
"2847","Santa Cruz","CA",-122.023333333333,36.9633333333333,3
"2848","Santa Fe","NM",-105.977,35.659,10
"2849","Santa Fe Springs","CA",-118.058,33.934,5
"2850","Santa Maria","CA",-120.432857142857,34.9342857142857,7
"2851","Santa Monica","CA",-118.482857142857,34.0219047619048,21
"2852","Santa Paula","CA",-119.075,34.345,2
"2853","Santa Rosa","CA",-122.720454545455,38.4468181818182,22
"2854","Santee","CA",-116.98,32.844,5
"2855","Sarasota","FL",-82.4926315789474,27.3278947368421,19
"2856","Saratoga","CA",-122.0225,37.275,4
"2857","Saratoga","NY",-73.79,43.07,1
"2858","Saratoga Springs","NY",-73.76,43.0933333333333,3
"2859","Saugus","CA",-118.52,34.4366666666667,3
"2860","Saugus","MA",-71.02,42.48,2
"2861","Sausalito","CA",-122.495,37.865,2
"2862","Savage","MN",-93.38,44.745,2
"2863","Savannah","GA",-81.124,32.0406666666667,15
"2864","Sayville","NY",-73.075,40.765,2
"2865","Scappoose","OR",-122.88,45.74,1
"2866","Scarborough","ME",-70.33,43.59,1
"2867","Scarsdale","NY",-73.8133333333333,40.9833333333333,3
"2868","Schaumburg","IL",-88.0684615384615,42.0392307692308,13
"2869","Schenectady","NY",-73.91,42.78,1
"2870","Schereville","IN",-87.47,41.52,1
"2871","Schertz","TX",-98.28,29.6,1
"2872","Schiller Park","IL",-87.875,41.955,2
"2873","Schofield Barracks","HI",-158.09,21.49,1
"2874","Scotia","NY",-73.93,42.87,1
"2875","Scotrun","PA",-75.32,41.06,1
"2876","Scotts Valley","CA",-122.023333333333,37.05,3
"2877","Scottsbluff","NE",-103.66,41.85,1
"2878","Scottsdale","AZ",-111.908780487805,33.5936585365854,41
"2879","Scranton","PA",-75.67,41.41,1
"2880","Scranton,","PA",-75.66,41.41,1
"2881","Sea Girt","NJ",-74.06,40.14,1
"2882","Seabrook","NH",-70.87,42.88,1
"2883","Seal Beach","CA",-118.078,33.768,5
"2884","Searcy","AR",-91.71,35.25,2
"2885","Seaside","CA",-121.825,36.63,2
"2886","Seaside","OR",-123.92,45.99,1
"2887","Seattle","WA",-122.332051282051,47.6164743589744,156
"2888","Seattlle","WA",-122.31,47.73,1
"2889","Sebastopol","CA",-122.825,38.395,2
"2890","Sebring","FL",-81.49,27.5,1
"2891","Secaucus","NJ",-74.055,40.785,2
"2892","Sedalia","MO",-93.26,38.71,1
"2893","Sedona","AZ",-111.7875,34.865,4
"2894","Seekonk","MA",-71.325,41.795,2
"2895","Seguin","TX",-97.95,29.6,1
"2896","Selbyville","DE",-75.11,38.47,1
"2897","Selden","NY",-73.06,40.86,1
"2898","Selinsgrove","PA",-76.8466666666667,40.8266666666667,3
"2899","Selma","CA",-119.63,36.58,1
"2900","Selma","TX",-98.33,29.57,1
"2901","Seminole","FL",-82.775,27.855,2
"2902","Seneca","SC",-82.94,34.7,1
"2903","Sequim","WA",-123.125,48.08,2
"2904","Setauket","NY",-73.11,40.94,1
"2905","Severna Park","MD",-76.5566666666667,39.08,3
"2906","Sevierville","TN",-83.57,35.855,2
"2907","Seville","OH",-81.91,41.03,1
"2908","Seward","AK",-149.43,60.13,1
"2909","Sewell","NJ",-75.105,39.76,2
"2910","Sewickley","PA",-80.185,40.54,2
"2911","Seymour","CT",-73.09,41.4,1
"2912","Shakopee","MN",-93.41,44.78,1
"2913","Sharonville","OH",-84.39,39.3,1
"2914","Shavano Park","TX",-98.56,29.6,1
"2915","Shawnee","KS",-94.7633333333333,39.0066666666667,3
"2916","Shawnee","OK",-96.93,35.38,1
"2917","Shawnee Mission","KS",-94.765,38.99,2
"2918","Sheboygan","WI",-87.7433333333333,43.73,3
"2919","Shelby","NC",-81.57,35.29,1
"2920","Shelby Township","MI",-83.01,42.666,5
"2921","Shelbyville","IN",-85.74,39.53,1
"2922","Shelbyville","KY",-85.2,38.22,1
"2923","Shelton","CT",-73.11,41.29,1
"2924","Shelton","WA",-123.11,47.21,1
"2925","Shepherdsville","KY",-85.71,37.99,1
"2926","Sheridan","CO",-105.01,39.65,1
"2927","Sheridian","WY",-106.94,44.77,1
"2928","Sherman","TX",-96.61,33.67,3
"2929","Sherman Oaks","CA",-118.444285714286,34.1542857142857,7
"2930","Sherwood","OR",-122.8425,45.365,4
"2931","Shippensburg","PA",-77.52,40.06,1
"2932","Shoreline","WA",-122.335,47.765,4
"2933","Shoreview","MN",-93.13,45.07,2
"2934","Shorewood","IL",-88.2,41.525,2
"2935","Shorewood","WI",-87.89,43.09,1
"2936","Short Hills","NJ",-74.36,40.74,1
"2937","Short Pump","VA",-77.62,37.65,1
"2938","Shorthills","NJ",-74.36,40.74,1
"2939","Show Low","AZ",-110.05,34.25,1
"2940","Shreveport","LA",-93.7228571428571,32.4414285714286,7
"2941","Shrewsbury","MA",-71.7,42.28,1
"2942","Shrewsbury","NJ",-74.06,40.33,1
"2943","Shrewsbury","PA",-76.67,39.77,1
"2944","Sicklerville","NJ",-75,39.745,2
"2945","Sidney","NE",-102.99,41.14,1
"2946","Sidney","OH",-84.19,40.29,1
"2947","Sierra Madre","CA",-118.05,34.16,1
"2948","Sierra Vista","AZ",-110.266666666667,31.5566666666667,3
"2949","Signal Hill","CA",-118.175,33.805,2
"2950","Silver Spring","MD",-77.0154545454545,39.0345454545455,11
"2951","Silverdale","WA",-122.695,47.6625,4
"2952","Silverthorne","CO",-106.07,39.63,1
"2953","Silverton","OR",-122.79,45,1
"2954","Simi Valley","CA",-118.757,34.273,10
"2955","Simpsonville","SC",-82.26,34.71,2
"2956","Simsbury","CT",-72.8,41.88,1
"2957","Sioux City","IA",-96.374,42.484,5
"2958","Sioux Falls","SD",-96.7354545454545,43.5227272727273,11
"2959","Skokie","IL",-87.7416666666667,42.0366666666667,6
"2960","Slidell","LA",-89.78,30.285,4
"2961","Slingerlands","NY",-73.86,42.64,1
"2962","Slippery Rock","PA",-80.05,41.06,1
"2963","Sloatsburg","NY",-74.19,41.15,1
"2964","Smithfield","NC",-78.32,35.51,1
"2965","Smithfield","RI",-71.525,41.87,2
"2966","Smithfield","VA",-76.6,36.96,1
"2967","Smithtown","NY",-73.19,40.86,1
"2968","Smyrna","GA",-84.4925,33.8775,4
"2969","Smyrna","TN",-86.56,35.98,2
"2970","Snellville","GA",-84.015,33.87,2
"2971","Snohomish","WA",-122.108,47.916,5
"2972","Snoqualmie","WA",-121.87,47.53,1
"2973","Snowmass Village","CO",-106.95,39.21,1
"2974","Snowshoe","WV",-80,38.4,1
"2975","Solana Beach","CA",-117.255,33,2
"2976","Soldotna","AK",-151.06,60.485,2
"2977","Soledad","CA",-121.32,36.42,1
"2978","Solon","OH",-81.435,41.38,2
"2979","Somers","NY",-73.7,41.33,1
"2980","Somers Point","NJ",-74.6,39.33,1
"2981","Somerset","KY",-84.63,37.05,1
"2982","Somerset","NJ",-74.52,40.52,1
"2983","Somerset","PA",-79.1333333333333,40.05,3
"2984","Somersworth","NH",-70.88,43.23,1
"2985","Somerville","MA",-71.1,42.3925,4
"2986","Somerville","NJ",-74.62,40.57,1
"2987","Sonoma","CA",-122.475,38.295,2
"2988","Sonora","CA",-120.36,37.97,3
"2989","Soquel","CA",-121.96,36.99,2
"2990","South Amboy","NJ",-74.295,40.465,2
"2991","South Beach","FL",-80.13,25.79,1
"2992","South Bend","IN",-86.2342857142857,41.67,7
"2993","South Boston","MA",-71.05,42.34,2
"2994","South Brookline","MA",-71.15,42.3,1
"2995","South Brunswick","NJ",-74.57,40.38,1
"2996","South Burlington","VT",-73.195,44.46,2
"2997","South Charleston","WV",-81.73,38.36,1
"2998","South Corona","CA",-117.45,33.75,1
"2999","South Dennis","MA",-70.16,41.71,1
"3000","South El Monte","CA",-118.03,34.04,1
"3001","South Elgin","IL",-88.34,41.985,2
"3002","South Euclid","OH",-81.54,41.5,1
"3003","South Gate","CA",-118.17,33.95,1
"3004","South Holland","IL",-87.6,41.58,1
"3005","South Jordan","UT",-111.996666666667,40.54,3
"3006","South Lake Tahoe","CA",-119.9625,38.9425,4
"3007","South Lebanon","OH",-84.215,39.38,2
"3008","South Lyon","MI",-83.56,42.46,1
"3009","South Ogden","UT",-111.94,41.16,1
"3010","South Orange","NJ",-74.26,40.75,1
"3011","South Pasadena","CA",-118.15,34.11,3
"3012","South Plainfield","NJ",-74.43,40.55,1
"3013","South Portland","ME",-70.3425,43.63,4
"3014","South Riding","VA",-77.51,38.92,1
"3015","South Salt Lake City","UT",-111.89,40.73,1
"3016","South San Francisco","CA",-122.4275,37.655,4
"3017","Southampton","NY",-72.39,40.89,1
"3018","Southborough","MA",-71.52,42.29,1
"3019","Southbury","CT",-73.23,41.46,1
"3020","Southeastern","PA",-75.44,40.08,1
"3021","Southfield","MI",-83.265,42.5075,4
"3022","Southgate","CA",-118.19,33.955,2
"3023","Southhaven","MS",-89.99,34.96,1
"3024","Southington","CT",-72.885,41.62,2
"3025","Southlake","TX",-97.135,32.94,4
"3026","Southland","MI",-83.26,42.2,1
"3027","Spanaway","WA",-122.42,47.07,1
"3028","Spanish Fork","UT",-111.65,40.12,1
"3029","Spanish Fort","AL",-87.85,30.67,1
"3030","Sparks","NV",-119.73,39.5566666666667,9
"3031","Spartanburg","SC",-81.9575,34.945,4
"3032","Spearfish","SD",-103.86,44.5,1
"3033","Spencer","IA",-95.15,43.15,1
"3034","Spirit Lake","IA",-95.11,43.42,1
"3035","Spokane","WA",-117.404285714286,47.6768571428571,35
"3036","Spokane Valley","WA",-117.3,47.6666666666667,3
"3037","Spring","TX",-95.47625,30.076875,16
"3038","Spring Hill","FL",-82.595,28.5,2
"3039","Spring Hill","TN",-86.925,35.76,2
"3040","Spring Valley","CA",-116.995,32.73,2
"3041","Spring Valley","TX",-95.5,29.79,1
"3042","Springdale","AR",-94.18,36.18,1
"3043","Springdale","OH",-84.46,39.29,2
"3044","Springfield","IL",-89.6742857142857,39.7757142857143,7
"3045","Springfield","MA",-72.59,42.1,1
"3046","Springfield","MO",-93.2841176470588,37.1858823529412,17
"3047","Springfield","OR",-123.006,44.064,5
"3048","Springfield","PA",-75.345,39.91,2
"3049","Springfield","VA",-77.20125,38.76875,8
"3050","Springhouse","PA",-75.23,40.19,1
"3051","St Augustine","FL",-81.41,29.92,1
"3052","St Charles","IL",-88.3133333333333,41.91,3
"3053","St Cloud","MN",-94.15,45.57,1
"3054","St Helens","OR",-122.83,45.85,1
"3055","St John","IN",-87.47,41.44,2
"3056","St Joseph","MI",-86.49,42.08,1
"3057","St Joseph","MO",-94.81,39.81,1
"3058","St Louis","MO",-90.32,38.6988888888889,9
"3059","St Louis Park","MN",-93.39,44.94,1
"3060","St Mary's","OH",-84.38,40.55,1
"3061","St Matthews","KY",-85.64,38.26,1
"3062","St Paul","MN",-93.21,44.88,3
"3063","St Petersburg","FL",-82.63,27.77,1
"3064","St Simon's Island","GA",-81.39,31.16,1
"3065","St. Charles","IL",-88.31,41.91,1
"3066","St. Charles","MO",-90.49,38.77,1
"3067","St. Clairsville","OH",-80.87,40.07,2
"3068","St. Cloud","FL",-81.31,28.25,1
"3069","St. Cloud","MN",-94.19,45.55,1
"3070","St. George","UT",-113.576,37.114,5
"3071","St. Helens","OR",-122.83,45.85,1
"3072","St. Joseph","MO",-94.8066666666667,39.79,3
"3073","St. Louis","MO",-90.3033333333333,38.5977777777778,18
"3074","St. Louis Park","MN",-93.335,44.94,2
"3075","St. Paul","MN",-93.11375,44.95375,8
"3076","St. Peters","MO",-90.63,38.765,2
"3077","St. Petersburg","FL",-82.7566666666667,27.8033333333333,3
"3078","St. Robert","MO",-92.14,37.82,1
"3079","Stafford","TX",-95.57,29.62,1
"3080","Stafford","VA",-77.4075,38.465,4
"3081","Stamford","CT",-73.5457142857143,41.0628571428571,7
"3082","Stanford","CA",-122.17,37.42,1
"3083","Stanton","CA",-117.99,33.79,1
"3084","Stanwood","WA",-122.35,48.24,3
"3085","Starkville","MS",-88.825,33.45,2
"3086","State College","PA",-77.8675,40.7975,4
"3087","Stateline","NV",-119.94,38.96,2
"3088","Staten Island","NY",-74.165,40.571,10
"3089","Statesboro","GA",-81.785,32.46,2
"3090","Statesville","NC",-80.86,35.79,1
"3091","Staunton","VA",-79.04,38.13,1
"3092","Stayton","OR",-122.8,44.81,1
"3093","Steamboat Springs","CO",-106.823333333333,40.4666666666667,3
"3094","Stephenville","TX",-98.24,32.2,1
"3095","Sterling","VA",-77.4238461538462,38.9961538461538,13
"3096","Sterling Heights","MI",-83.0285714285714,42.5857142857143,7
"3097","Sterling Park","VA",-77.41,39,1
"3098","Stevens Point","WI",-89.57,44.53,1
"3099","Stevenson Ranch","CA",-118.57,34.39,1
"3100","Stillwater","MN",-92.84,45.035,2
"3101","Stillwater","OK",-97.06,36.13,2
"3102","Stockbridge","GA",-84.22,33.51,1
"3103","Stockton","CA",-121.307777777778,37.9955555555556,18
"3104","Stone Mountain","GA",-84.13,33.84,1
"3105","Stony Brook","NY",-73.1225,40.9025,4
"3106","Stony Creek","VA",-77.39,36.97,1
"3107","Storrs","CT",-72.24,41.8,1
"3108","Stoughton","MA",-71.07,42.15,1
"3109","Stow","OH",-81.41,41.16,2
"3110","Stowe","PA",-75.65,40.26,2
"3111","Stratford","CT",-73.13,41.2,1
"3112","Streamwood","IL",-88.2,42.02,2
"3113","Streator","IL",-88.84,41.15,1
"3114","Streetsboro","OH",-81.355,41.245,2
"3115","Strongsville","OH",-81.828,41.31,5
"3116","Stroudsburg","PA",-75.2,40.98,1
"3117","Stuart","FL",-80.2475,27.195,4
"3118","Studio City","CA",-118.395,34.14,4
"3119","Sturgeon Bay","WI",-87.4,44.82,1
"3120","Sudbury","MA",-71.43,42.36,1
"3121","Suffern","NY",-74.11,41.11,1
"3122","Suffolk","VA",-76.395,36.8225,4
"3123","Sugar Hill","GA",-84.08,34.12,1
"3124","Sugar Land","TX",-95.6466666666667,29.605,6
"3125","Sugarland","TX",-95.6333333333333,29.5833333333333,3
"3126","Suisun City","CA",-122.02,38.25,1
"3127","Sulphur","LA",-93.36,30.23,1
"3128","Summerville","SC",-80.156,33.01,5
"3129","Summit","NJ",-74.36,40.72,1
"3130","Sumner","WA",-122.23,47.2,2
"3131","Sumter","SC",-80.39,33.96,1
"3132","Sun City","AZ",-112.286666666667,33.6133333333333,3
"3133","Sun City West","AZ",-112.355,33.665,2
"3134","Sun Prairie","WI",-89.27,43.17,2
"3135","Sunbury","OH",-82.925,40.265,2
"3136","Sunland","CA",-118.31,34.26,1
"3137","Sunny Isles Beach","FL",-80.12,25.93,1
"3138","Sunnyside","NY",-73.92,40.74,1
"3139","Sunnyside","WA",-120.01,46.32,1
"3140","Sunnyvale","CA",-122.033636363636,37.3672727272727,11
"3141","Sunrise","FL",-80.312,26.148,5
"3142","Sunriver","OR",-121.44,43.87,1
"3143","Sunset Hills","MO",-90.41,38.56,1
"3144","Superior","CO",-105.156666666667,39.94,3
"3145","Surfside","FL",-80.12,25.89,1
"3146","Surprise","AZ",-112.385,33.633,10
"3147","Susanville","CA",-120.635,40.41,2
"3148","Sussex","WI",-88.24,43.14,1
"3149","Sutton","MA",-71.74,42.16,2
"3150","Suwanee","GA",-84.0983333333333,34.0566666666667,6
"3151","Swampscott","MA",-70.9,42.48,1
"3152","Swannanoa","NC",-82.42,35.6,1
"3153","Swansea","MA",-71.21,41.75,1
"3154","Sweet Home","OR",-122.73,44.4,1
"3155","Sylmar","CA",-118.43,34.31,1
"3156","Sylvania","OH",-83.705,41.7,2
"3157","Syosset","NY",-73.5,40.81,1
"3158","Syracuse","NY",-76.1585714285714,43.0528571428571,7
"3159","Tabb","VA",-76.47,37.11,1
"3160","Tacoma","WA",-122.469642857143,47.2278571428571,28
"3161","Taft","CA",-119.47,35.15,1
"3162","Takoma Park","MD",-76.99,38.99,1
"3163","Tallahassee","FL",-84.2721428571429,30.4635714285714,14
"3164","Tampa","FL",-82.5042857142857,27.997619047619,42
"3165","Tarentum","PA",-79.8,40.57,1
"3166","Tarpon Springs","FL",-82.74,28.14,1
"3167","Tarzana","CA",-118.543333333333,34.17,3
"3168","Taunton","MA",-71.07,41.88,2
"3169","Taylor","MI",-83.26,42.2,2
"3170","Taylors","SC",-82.28,34.94,1
"3171","Taylorsville","UT",-111.94,40.65,1
"3172","Taylorville","IL",-89.29,39.56,1
"3173","Tehachapi","CA",-118.47,35.13,2
"3174","Telluride","CO",-107.85,37.93,1
"3175","Temecula","CA",-117.130769230769,33.5069230769231,13
"3176","Tempe","AZ",-111.931379310345,33.3968965517241,29
"3177","Temple","PA",-75.93,40.4,1
"3178","Temple","TX",-97.3825,31.095,4
"3179","Temple City","CA",-118.07,34.1,1
"3180","Terre Haute","IN",-87.4,39.4366666666667,3
"3181","Terrell","TX",-96.3,32.71,2
"3182","Texarkana","AR",-94.04,33.46,1
"3183","Texarkana","TX",-94.09,33.46,1
"3184","Texas City","TX",-95.005,29.41,2
"3185","Thatcher","AZ",-109.74,32.84,1
"3186","The Colony","TX",-96.89,33.07,1
"3187","The Dalles","OR",-121.196666666667,45.6066666666667,3
"3188","The Villages","FL",-81.97,28.91,1
"3189","The Woodlands","TX",-95.5036363636364,30.1818181818182,11
"3190","Thibodaux","LA",-90.82,29.81,1
"3191","Thompsons Station","TN",-86.91,35.78,1
"3192","Thornton","CO",-104.963636363636,39.91,11
"3193","Thousand Oaks","CA",-118.874666666667,34.1906666666667,15
"3194","Tifton","GA",-83.53,31.45,1
"3195","Tigard","OR",-122.780833333333,45.43,12
"3196","Tillamook","OR",-123.85,45.465,2
"3197","Tilton","NH",-71.56,43.46,1
"3198","Timonium","MD",-76.63,39.4433333333333,3
"3199","Tinley Park","IL",-87.795,41.575,2
"3200","Tinmath","CO",-104.99,40.52,1
"3201","Tinton Falls","NJ",-74.09,40.22,1
"3202","Titusville","FL",-80.845,28.55,2
"3203","Toledo","OH",-83.6366666666667,41.6788888888889,9
"3204","Tolleson","AZ",-112.27,33.42,1
"3205","Tomah","WI",-90.51,44.02,1
"3206","Tomball","TX",-95.6,30.096,5
"3207","Toms River","NJ",-74.1866666666667,39.9933333333333,3
"3208","Tooele","UT",-112.3,40.55,1
"3209","Topeka","KS",-95.754,39.028,5
"3210","Toppenish","WA",-120.32,46.38,1
"3211","Topsham","ME",-69.97,43.94,2
"3212","Torrance","CA",-118.342777777778,33.8305555555556,18
"3213","Torrington","CT",-73.08,41.82,2
"3214","Town And Country","MO",-90.48,38.63,1
"3215","Town Of Southwest Ranches","FL",-80.36,26.03,1
"3216","Towson","MD",-76.59875,39.3975,8
"3217","Tracy","CA",-121.448333333333,37.745,6
"3218","Traverse City","MI",-85.64,44.735,2
"3219","Travis Afb","CA",-121.95,38.27,1
"3220","Trenton","NJ",-74.64,40.18,1
"3221","Trevose","PA",-74.96,40.14,1
"3222","Trexlertown","PA",-75.58,40.56,2
"3223","Trinidad","CO",-104.51,37.17,1
"3224","Trinity","FL",-82.67,28.2,1
"3225","Triple Army Medical Center","HI",-157.9,21.36,1
"3226","Trophy Club","TX",-97.21,33,1
"3227","Troutdale","OR",-122.403333333333,45.5233333333333,3
"3228","Troy","MI",-83.1515384615385,42.5653846153846,13
"3229","Troy","NY",-73.68,42.74,1
"3230","Troy","OH",-84.22,40.03,1
"3231","Truckee","CA",-120.18,39.3133333333333,3
"3232","Trumball","CT",-73.22,41.23,1
"3233","Trumbull","CT",-73.1933333333333,41.2366666666667,3
"3234","Trussville","AL",-86.65,33.6,1
"3235","Tualatin","OR",-122.7975,45.41,4
"3236","Tuckahoe","NY",-73.83,40.95,1
"3237","Tucker","GA",-84.2366666666667,33.85,3
"3238","Tucson","AZ",-110.921016949153,32.2489830508475,59
"3239","Tujunga","CA",-118.285,34.25,2
"3240","Tukwila","WA",-122.26375,47.46875,8
"3241","Tulalip","WA",-122.19,48.09,1
"3242","Tulare","CA",-119.325,36.23,2
"3243","Tulsa","OK",-95.925,36.0840909090909,22
"3244","Tumwater","WA",-122.91,47.005,4
"3245","Tunica","MS",-90.33,34.85,1
"3246","Tupelo","MS",-88.725,34.28,2
"3247","Turlock","CA",-120.862857142857,37.5071428571429,7
"3248","Turnersville","NJ",-75.045,39.745,2
"3249","Tuscaloosa","AL",-87.535,33.205,4
"3250","Tuscon","AZ",-110.99,32.16,1
"3251","Tustin","CA",-117.817777777778,33.73,9
"3252","Twentynine Palms","CA",-116.06,34.24,1
"3253","Twin Falls","ID",-114.456666666667,42.5866666666667,3
"3254","Twinsburg","OH",-81.44,41.31,1
"3255","Tyler","TX",-95.3016666666667,32.3116666666667,6
"3256","Ukiah","CA",-123.203333333333,39.14,3
"3257","Uncasville","CT",-72.09,41.49,1
"3258","Union","KY",-84.68,38.93,1
"3259","Union","NJ",-74.28,40.6966666666667,3
"3260","Union City","CA",-122.04,37.596,5
"3261","Uniondale","NY",-73.59,40.72,1
"3262","Uniontown","OH",-81.47,40.96,1
"3263","Uniontown","PA",-79.76,39.91,1
"3264","Universal City","CA",-118.356666666667,34.14,3
"3265","University City","MO",-90.325,38.66,2
"3266","University Park","PA",-77.86,40.81,1
"3267","University Place","WA",-122.535,47.21,2
"3268","Upland","CA",-117.648,34.122,5
"3269","Upper Arlington","OH",-83.06,40.0266666666667,3
"3270","Upper Darby","PA",-75.29,39.96,1
"3271","Upper Marlboro","MD",-76.79,38.79,1
"3272","Upper Montclair","NJ",-74.21,40.84,1
"3273","Upper Southampton Township","PA",-75.04,40.17,1
"3274","Urbana","IL",-88.2166666666667,40.11,3
"3275","Urbana","MD",-77.35,39.33,1
"3276","Urbandale","IA",-93.7366666666667,41.6366666666667,3
"3277","Utica","MI",-83.01,42.67,1
"3278","Va Beach","VA",-76.17,36.81,1
"3279","Vacaville","CA",-121.964444444444,38.3588888888889,9
"3280","Vadnais Heights","MN",-93.06,45.065,2
"3281","Vail","CO",-106.4,39.635,4
"3282","Valaparaiso","IN",-87.09,41.46,1
"3283","Valdosta","GA",-83.3066666666667,30.8566666666667,3
"3284","Valencia","CA",-118.567142857143,34.4214285714286,7
"3285","Vallejo","CA",-122.228571428571,38.11,7
"3286","Valley Center","CA",-116.95,33.27,1
"3287","Valley Grove","WV",-80.6,40.06,1
"3288","Valley Park","MO",-90.5,38.54,1
"3289","Valley Springs","CA",-120.82,38.19,1
"3290","Valley Stream","NY",-73.72,40.66,2
"3291","Valley Village","CA",-118.4,34.165,2
"3292","Valparaiso","IN",-87.03,41.47,1
"3293","Van Buren","AR",-94.36,35.47,1
"3294","Van Nuys","CA",-118.47,34.1966666666667,9
"3295","Vancouver","WA",-122.586129032258,45.6535483870968,31
"3296","Vandalia","OH",-84.22,39.9,1
"3297","Venice","CA",-118.46,34,1
"3298","Venice","FL",-82.41,27.065,2
"3299","Ventura","CA",-119.241538461538,34.2684615384615,13
"3300","Veradale","WA",-117.195,47.66,2
"3301","Vernal","UT",-109.54,40.46,1
"3302","Vernon","CT",-72.49,41.83,1
"3303","Vernon","NJ",-74.49,41.19,1
"3304","Vernon Hills","IL",-87.954,42.236,5
"3305","Vero Beach","FL",-80.4333333333333,27.6333333333333,3
"3306","Verona","PA",-79.81,40.52,1
"3307","Versailles","KY",-84.71,38.05,2
"3308","Vestal","NY",-75.9866666666667,42.09,3
"3309","Vestavia Hills","AL",-86.765,33.455,2
"3310","Victor","NY",-77.4433333333333,43.0333333333333,3
"3311","Victoria","TX",-97,28.865,2
"3312","Victorville","CA",-117.33,34.4885714285714,7
"3313","Vienna","VA",-77.2525,38.9125,4
"3314","Viera","FL",-80.72,28.23,1
"3315","Villa Park","IL",-87.98,41.885,2
"3316","Villanova","PA",-75.35,40.04,1
"3317","Vineland","NJ",-75.04,39.43,1
"3318","Virginia","MN",-92.55,47.51,1
"3319","Virginia Beach","VA",-76.0809677419355,36.821935483871,31
"3320","Visalia","CA",-119.321,36.318,10
"3321","Vista","CA",-117.236666666667,33.1725,12
"3322","Volo","IL",-88.17,42.36,1
"3323","Voorhees","NJ",-74.93,39.84,1
"3324","W Columbia","SC",-81.11,34,1
"3325","W. Hempstead","NY",-73.65,40.71,1
"3326","W. Richland","WA",-119.31,46.26,1
"3327","Waban","MA",-71.23,42.33,1
"3328","Waco","TX",-97.15,31.5316666666667,6
"3329","Waconia","MN",-93.77,44.85,1
"3330","Wadsworth","OH",-81.71,41.045,2
"3331","Waianae","HI",-158.18,21.44,1
"3332","Waikoloa","HI",-155.88,19.91,1
"3333","Wailea","HI",-156.44,20.69,1
"3334","Wailuku","HI",-156.49,20.89,1
"3335","Waipahu","HI",-158.013333333333,21.4066666666667,3
"3336","Waite Park","MN",-94.22,45.55,1
"3337","Wake Forest","NC",-78.52,35.955,2
"3338","Wakefield","RI",-71.49,41.44,1
"3339","Waldorf","MD",-76.924,38.622,5
"3340","Walker","MI",-85.69,43.02,1
"3341","Wall Township","NJ",-74.06,40.15,1
"3342","Walla Walla","WA",-118.336,46.064,5
"3343","Walled Lake","MI",-83.475,42.53,2
"3344","Wallingford","CT",-72.81,41.48,1
"3345","Walnut","CA",-117.85,34.02,2
"3346","Walnut Creek","CA",-122.054375,37.91125,16
"3347","Walpole","MA",-71.22,42.14,1
"3348","Waltham","MA",-71.245,42.395,2
"3349","Walton","KY",-84.62,38.89,1
"3350","Wantagh","NY",-73.51,40.69,1
"3351","Wareham","MA",-70.75,41.78,1
"3352","Warminster","PA",-75.1,40.21,1
"3353","Warner Robins","GA",-83.685,32.62,2
"3354","Warr Acres","OK",-97.62,35.55,1
"3355","Warren","MI",-83.065,42.5,2
"3356","Warren","NJ",-74.49,40.62,1
"3357","Warren","OH",-80.74,41.22,1
"3358","Warrensburg","MO",-93.72,38.78,1
"3359","Warrenton","OR",-123.9,46.16,2
"3360","Warrenton","VA",-77.7925,38.73,4
